"","SRR1169658","SRR1169661","SRR1169662","SRR1169663","SRR1169664","SRR1169665","SRR1169668","SRR1169671","SRR1169672","SRR1169675","SRR1169677","SRR1169678","SRR1169680","SRR1169682","SRR1169684","SRR1169685","SRR1169686","SRR1169687","SRR1169688","SRR1169689","SRR1169690","SRR1169693","SRR1169697","SRR1169700"
"673010",1,0,0,3,3,1,0,3,4,1,1,2,1,4,2,0,0,0,5,12,9,0,1,0
"673019",5,1,2,6,0,1,0,0,1,1,3,1,1,7,9,1,3,5,7,10,2,1,5,3
"829373",3,2,2,0,1,0,0,0,0,0,1,3,2,3,3,2,1,0,2,3,5,0,2,2
"4353980",2,1,2,0,0,0,2,9,8,0,2,4,2,0,0,0,0,0,1,8,7,6,21,18
"817013",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"959160",1,1,0,2,4,0,1,0,0,2,2,4,0,0,3,0,0,0,2,0,1,0,0,0
"616184",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4339415",1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463861",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"3384487",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817706",24,18,1,2,0,0,1,1,1,1,1,0,2,4,5,0,0,1,0,0,0,0,0,0
"688259",5,10,3,2,1,2,4,1,2,5,2,1,2,1,3,1,2,1,3,3,1,3,1,3
"4303968",1,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"587355",4,5,5,3,1,2,1,8,8,5,1,10,0,4,2,4,2,2,6,14,15,0,12,14
"818562",4,1,6,0,1,0,4,2,4,1,0,0,0,0,0,0,0,0,2,4,5,0,9,4
"909097",2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0
"256678",3,9,4,1,2,0,0,0,1,2,2,1,5,2,3,1,0,0,3,1,3,0,4,1
"1133478",1,3,7,0,0,1,1,0,4,0,1,0,2,2,4,3,1,2,0,0,0,1,2,0
"170935",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1072424",1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1126919",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"844535",1,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"911947",6,14,10,1,2,1,1,1,2,2,1,3,1,4,4,7,3,4,1,0,0,0,2,0
"804899",1,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"163345",6,6,36,21,22,14,22,41,48,4,5,32,8,19,45,35,40,39,56,82,60,10,113,109
"661541",3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122854",5,1,5,4,3,5,1,0,1,0,0,0,3,8,4,0,0,0,0,1,1,1,3,5
"1007384",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1634493",1,3,27,0,0,1,0,0,1,0,0,0,3,9,15,10,2,4,0,0,0,0,0,0
"511572",13,6,5,1,1,0,0,0,1,0,2,0,0,0,1,5,2,17,0,0,0,0,1,0
"1108350",4,6,1,11,19,26,4,17,12,31,27,17,7,39,21,18,13,31,22,23,20,7,16,16
"577298",1,3,0,0,1,1,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"110766",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0
"1037355",12,15,3,8,4,6,2,1,0,7,3,2,4,9,8,2,4,5,4,4,4,0,5,3
"547806",4,0,8,2,7,1,1,0,0,0,0,1,1,11,11,4,0,4,0,0,0,0,0,0
"558911",38,33,28,8,10,11,1,1,0,6,0,0,7,19,12,7,1,4,2,6,2,2,3,2
"819027",36,16,60,31,44,20,69,73,100,23,20,57,26,19,47,37,46,39,73,131,93,35,244,194
"554420",1,0,1,1,2,0,0,0,1,0,0,0,4,1,3,2,3,3,1,0,1,0,0,1
"830397",9,7,13,56,36,51,8,12,12,8,5,16,12,25,28,102,98,120,4,17,15,10,11,19
"574416",2,6,1,0,1,0,0,3,0,21,12,1,0,3,2,0,2,0,5,4,3,0,1,0
"155718",7,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"686171",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0
"951954",2,8,0,4,1,2,0,3,3,2,3,3,0,0,1,2,0,0,3,4,4,0,1,0
"4396454",1,1,0,3,8,4,8,9,15,43,33,19,0,0,2,3,0,0,2,3,1,0,2,1
"625054",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1087325",65,72,21,10,9,17,18,19,27,33,36,14,15,12,9,5,4,8,11,10,8,13,16,9
"4476089",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2148435",3,1,0,1,3,0,0,1,1,1,2,1,0,0,0,1,0,0,5,4,5,1,0,0
"906820",6,1,6,3,5,2,0,1,3,1,2,0,7,1,5,4,3,2,4,8,3,10,15,7
"534265",1,0,0,3,1,0,2,0,1,0,3,1,0,0,1,0,0,0,0,3,0,0,0,1
"564025",3,3,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"68763",2,0,1,0,0,1,1,0,0,1,1,1,3,3,3,5,0,5,0,0,0,2,0,0
"4311517",2,1,15,5,7,2,11,14,13,2,3,10,5,8,12,6,2,9,11,26,17,11,49,58
"1137749",1,1,3,0,2,0,2,0,0,0,0,0,3,4,4,11,11,12,2,4,3,2,5,13
"268513",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868791",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"970951",3,1,2,1,2,7,0,0,0,3,5,0,0,0,0,2,0,1,6,0,42,0,0,0
"1123279",12,11,12,1,0,0,0,0,0,0,1,0,1,19,6,6,4,4,1,3,0,1,1,1
"151713",1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"51116",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370301",2,4,9,2,5,6,5,6,8,0,2,4,2,0,4,1,0,0,25,22,21,2,7,3
"1773772",2,4,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"1105450",1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"946052",3,5,9,2,4,1,6,11,10,8,14,4,1,13,11,1,0,0,15,27,19,1,7,1
"835543",3,1,3,0,0,0,1,1,3,7,2,0,2,0,1,1,0,0,1,3,0,1,1,2
"132662",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068902",19,23,7,18,21,14,9,13,4,14,13,10,2,6,4,2,2,3,8,8,9,5,5,1
"1047041",1,4,5,0,1,0,1,0,2,1,0,0,1,1,1,0,0,2,0,1,0,0,0,0
"1857055",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250572",3,2,2,0,0,2,0,0,0,0,1,0,1,2,2,0,0,0,3,2,6,0,0,0
"913849",1,4,0,1,1,2,2,1,1,5,0,1,0,3,0,0,0,1,2,3,2,0,0,0
"409932",1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"995978",6,2,1,3,1,2,1,0,3,21,10,1,2,1,4,1,0,2,8,10,6,0,4,5
"622962",14,6,0,1,1,0,0,0,0,2,3,0,0,0,5,0,0,0,1,0,0,0,0,2
"586350",2,3,1,0,2,4,0,2,1,2,4,1,0,2,0,0,0,0,0,1,0,1,0,0
"4456068",1,0,0,2,0,0,0,0,1,0,0,1,3,0,2,3,0,2,1,1,1,0,0,0
"902334",6,2,1,2,1,1,0,1,0,3,0,0,1,4,1,1,1,0,0,0,0,2,1,0
"2595164",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"554597",1,2,0,1,1,0,2,0,1,1,2,0,0,2,3,0,0,0,1,7,2,0,0,1
"810563",10,13,5,1,4,1,0,1,0,2,1,3,2,1,1,1,2,1,0,0,1,0,1,0
"205245",1,1,1,0,0,0,2,0,0,4,0,0,0,0,4,0,1,1,0,2,0,1,0,0
"235834",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"820738",2,3,1,3,1,0,2,2,1,4,5,1,1,0,0,4,2,3,3,1,2,0,1,0
"343242",1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
"352482",1,1,0,0,0,0,1,1,2,48,16,2,1,0,0,0,0,0,0,0,0,0,0,0
"255018",20,21,10,0,0,3,0,0,0,0,0,0,0,10,2,6,9,7,0,0,0,0,0,0
"561061",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
"1088618",51,33,6,17,8,5,18,20,29,306,201,35,9,26,9,0,2,0,12,23,21,15,8,19
"812902",1,0,2,0,1,0,1,0,0,0,0,1,0,3,2,1,1,1,0,0,0,0,0,0
"353051",21,10,3,3,2,4,3,2,10,14,17,4,4,12,5,0,1,0,6,6,9,3,8,7
"68753",1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,10,14,0,1,0,0,5,1
"90543",12,13,6,4,6,3,3,0,1,5,1,1,14,25,24,3,1,0,0,1,2,2,1,2
"895220",2,1,0,7,16,20,3,4,3,3,6,12,0,7,6,2,2,2,9,20,23,5,14,8
"822112",3,4,0,0,2,0,0,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,1
"222376",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1105663",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540654",1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,4,0,1,1,0,0,0
"526994",1,4,3,2,2,0,0,1,2,0,0,0,3,7,4,2,0,1,2,0,2,1,0,2
"982582",2,4,2,1,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,2,1,0,0,1
"557235",11,8,0,0,1,0,1,0,0,8,13,0,1,3,2,2,0,1,0,1,1,3,0,0
"751138",2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0
"103285",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"866365",15,9,1,1,0,2,2,3,4,67,38,5,0,6,1,0,0,0,2,3,10,0,0,1
"1138930",5,4,2,6,6,2,7,4,6,3,5,1,0,0,5,2,3,3,0,10,8,3,16,9
"267698",3,1,11,1,1,0,0,0,0,0,0,0,0,4,4,1,2,4,0,0,0,0,1,0
"815911",3,2,0,0,0,0,1,0,0,1,2,0,2,0,2,1,0,0,1,2,0,0,0,0
"92333",1,2,2,5,12,4,2,4,5,3,4,1,6,4,4,1,1,4,3,5,7,5,6,4
"209762",1,3,1,0,0,0,3,2,1,1,4,1,3,6,9,0,0,0,0,0,0,2,0,0
"712797",2,2,6,2,9,1,0,0,0,0,0,0,0,14,8,5,5,2,0,0,0,3,1,2
"882616",1,0,1,1,0,0,1,0,0,8,1,1,3,0,6,0,0,0,4,1,4,0,2,1
"546972",2,1,0,1,4,0,2,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0
"1546879",2,1,2,1,1,1,0,0,2,0,0,0,0,3,6,0,0,0,1,1,0,1,2,2
"821292",1,0,0,0,0,2,0,0,0,3,3,1,2,0,0,0,0,0,2,1,3,0,1,1
"1051517",8,1,10,7,7,2,16,6,10,6,9,10,3,10,10,46,67,39,5,8,5,1,6,4
"835591",5,9,2,0,3,2,0,5,3,6,9,0,0,1,1,0,0,0,1,2,2,1,2,3
"4330296",6,1,2,0,1,0,0,0,0,0,0,0,0,6,4,2,1,5,0,0,0,0,0,0
"350563",3,0,1,8,5,7,5,2,3,6,1,13,2,9,11,5,2,4,10,15,12,0,9,10
"753767",12,8,11,5,15,2,31,10,16,12,9,12,6,6,6,18,2,3,14,14,18,5,27,18
"831179",6,6,1,6,3,3,3,5,4,10,12,4,2,0,1,1,0,0,2,0,2,2,4,4
"99527",1,0,2,0,0,0,0,0,0,0,0,0,0,5,2,3,1,7,0,0,0,0,0,0
"844880",7,2,3,5,6,4,6,2,3,11,13,5,14,3,3,13,5,2,3,2,0,12,0,1
"333364",5,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"874726",3,5,3,2,3,3,2,1,0,2,0,1,4,7,8,7,3,4,5,0,2,1,2,0
"271943",1,1,5,9,6,8,0,1,1,0,1,2,6,3,7,2,2,6,2,3,0,0,2,0
"246217",19,11,0,1,0,0,0,0,0,0,0,0,5,13,10,0,0,0,0,0,0,0,0,0
"850606",5,6,0,1,2,0,1,1,0,1,0,1,0,1,3,0,0,0,1,0,4,0,1,1
"108909",1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"254649",2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
"254138",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659756",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0
"827285",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"731014",6,8,7,1,1,2,2,5,10,9,11,7,1,1,1,3,2,7,5,5,11,2,6,5
"567669",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289923",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237887",1,1,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0
"591521",1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565750",1,2,2,10,12,13,18,25,24,3,6,20,4,18,8,7,5,9,24,43,31,6,29,28
"4397593",2,3,14,6,0,7,4,0,0,0,0,2,6,2,8,6,6,4,4,3,2,1,2,3
"574020",4,2,0,0,0,0,0,1,0,1,3,2,6,0,2,0,1,0,0,1,2,3,2,1
"1136701",11,2,10,4,3,2,5,3,3,3,2,1,6,0,10,3,2,2,9,10,10,9,9,11
"690380",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711526",1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,2,2,1,0,0,0,0,0
"242061",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145578",1,2,2,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"668525",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"786708",1,2,2,0,2,1,0,2,0,4,1,3,1,3,3,1,0,2,1,4,6,1,0,3
"224042",2,0,1,2,1,0,0,0,1,0,1,0,4,8,5,0,0,1,3,0,1,0,1,0
"680608",3,2,3,6,9,7,5,6,19,14,9,16,10,6,1,16,6,15,9,13,10,12,8,2
"709371",2,1,1,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1
"1004022",2,0,1,1,2,6,7,21,16,61,41,19,1,0,0,0,1,1,3,1,0,11,0,2
"12056",1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"1932546",1,0,0,0,0,1,0,1,4,2,2,1,1,0,3,0,0,0,0,1,1,1,2,1
"341674",2,0,0,1,0,0,1,0,0,0,0,0,3,2,10,5,1,2,0,1,0,5,0,0
"105756",1,0,0,0,1,0,0,0,0,1,4,0,7,1,2,2,2,1,3,2,2,0,1,0
"1100012",54,72,38,15,21,10,7,13,17,25,24,24,27,55,43,14,13,19,28,18,21,11,12,3
"554330",4,11,22,0,1,0,0,0,1,1,0,0,5,30,8,4,0,2,0,0,0,0,0,0
"260788",1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009440",3,3,0,3,0,0,0,1,1,27,15,2,1,1,0,0,0,0,1,4,1,2,0,2
"824723",21,28,27,27,34,13,7,15,4,1,3,6,4,60,50,67,14,23,7,12,13,3,16,14
"672839",5,3,2,3,2,1,4,1,1,2,2,2,0,4,10,39,17,10,2,3,0,1,2,1
"4362026",35,33,74,25,27,47,7,13,11,1,3,4,5,109,80,138,12,17,12,18,8,7,27,11
"237073",1,1,0,4,6,12,0,2,0,3,11,4,1,5,3,0,0,1,1,9,5,0,1,3
"164523",1,1,0,1,1,1,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
"408093",3,11,5,3,0,1,6,10,3,7,7,4,3,4,3,0,0,0,4,1,2,0,2,4
"4442656",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694265",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"648198",8,8,1,1,5,2,3,5,3,10,11,4,1,1,2,2,0,1,2,6,2,3,2,2
"849118",2,1,1,2,0,0,1,1,2,2,0,3,0,2,2,1,0,4,3,1,2,0,0,3
"584249",3,2,7,1,2,1,4,9,8,3,6,5,2,6,8,8,7,10,16,12,13,2,22,25
"564587",3,0,0,8,4,11,2,1,5,5,2,5,1,0,2,0,0,0,1,0,5,0,2,0
"814193",11,16,32,12,44,13,7,1,1,0,1,2,16,57,125,144,35,48,3,9,5,4,14,7
"998905",1,1,0,5,4,4,28,91,93,67,47,33,2,21,7,0,0,0,21,11,11,3,7,11
"584331",1,2,0,0,0,0,0,0,0,0,1,0,1,0,4,4,1,1,0,0,0,0,0,0
"750868",2,3,0,1,2,2,0,0,0,0,2,0,1,1,3,0,1,0,2,1,0,0,2,0
"556277",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1095594",155,155,48,28,44,17,24,28,43,39,43,20,18,59,89,108,20,40,32,39,28,8,19,12
"130922",2,1,4,1,1,0,0,2,0,0,0,1,0,1,0,2,3,1,0,0,0,0,1,0
"582813",3,2,0,2,0,1,0,0,0,0,1,0,0,5,4,5,2,3,0,0,1,0,2,0
"562759",2,2,0,0,0,0,4,0,3,4,5,1,1,0,0,0,0,2,0,0,3,1,1,0
"822624",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114159",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000876",9,11,8,10,8,15,2,9,9,11,9,8,5,6,7,4,0,3,6,12,17,5,6,8
"1032037",4,10,5,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,1,2,1,1,0,0
"4578",8,1,0,0,1,0,2,1,1,7,4,0,0,0,1,2,0,2,0,1,1,0,2,0
"929901",2,2,0,2,3,1,0,1,0,1,2,0,8,2,7,4,0,3,1,4,0,2,1,0
"947354",3,3,0,1,2,2,2,0,0,3,2,0,4,3,1,0,0,0,0,2,1,0,1,0
"966091",6,11,6,16,4,6,0,2,2,2,1,5,7,7,11,10,2,4,4,2,7,3,0,4
"850137",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4392866",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4374455",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329490",1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"1141199",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3920029",5,3,1,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1
"637954",2,1,1,0,0,0,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0
"12913",1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789526",1,0,1,2,2,9,2,2,5,3,3,6,0,1,0,0,0,0,3,6,3,3,5,5
"538315",1,2,4,0,0,0,0,2,0,2,0,2,0,1,1,1,0,1,0,1,0,0,0,3
"1053775",11,7,2,1,1,4,5,4,4,8,7,1,0,10,8,1,2,6,9,4,13,0,2,2
"4041568",1,2,2,0,0,1,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
"4466196",1,0,0,3,7,2,0,3,1,0,1,5,0,0,0,0,0,1,4,4,1,1,2,2
"251983",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0
"805173",2,10,4,4,3,2,2,5,11,3,1,5,8,4,1,8,7,19,3,3,2,1,6,3
"4457165",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171288",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"863742",1,0,0,2,3,3,3,3,1,1,3,6,0,0,0,0,0,1,4,3,10,0,0,5
"343608",7,5,3,34,35,37,7,8,6,15,18,12,7,37,40,8,6,15,9,16,7,16,9,16
"770140",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"946945",3,3,1,3,3,4,2,3,4,3,1,0,0,0,0,1,0,0,0,1,1,0,1,1
"72661",1,0,0,0,2,0,0,1,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0
"681246",1,1,0,1,1,1,1,0,0,15,3,2,0,0,0,0,0,0,0,2,1,0,0,0
"819250",1,0,1,0,0,0,1,0,2,1,3,1,4,2,8,3,0,0,3,3,5,0,0,0
"1015470",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"32859",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"907241",5,7,2,1,3,2,0,4,2,1,5,0,23,6,0,7,3,1,1,0,1,14,1,4
"826658",4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0
"166076",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"131511",1,1,6,2,1,0,0,0,0,0,0,0,0,3,1,3,2,2,0,1,0,1,0,0
"593492",8,2,4,2,2,1,7,13,14,7,9,1,4,5,5,1,3,1,7,5,11,2,9,15
"256507",2,7,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"812316",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"331956",2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1
"2591420",5,4,0,0,1,2,2,1,3,1,2,0,1,1,1,0,0,0,1,2,0,0,0,0
"4319933",1,0,0,0,0,0,0,1,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"38267",1,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,3,1,0,0,0
"1143726",2,5,16,4,18,12,5,12,5,1,0,2,9,14,12,4,1,8,5,5,6,2,4,1
"535097",1,1,2,1,0,0,1,1,1,1,0,0,0,2,1,6,16,8,1,5,0,0,2,6
"570500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301377",1,1,2,0,0,0,0,0,0,1,0,0,0,1,2,1,5,6,0,2,0,0,0,1
"1138080",9,1,6,3,0,5,1,9,8,0,0,4,7,4,4,0,0,1,10,19,18,3,8,12
"235273",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"574991",2,3,0,0,0,0,0,0,2,7,3,1,0,0,1,0,0,1,2,1,0,0,0,3
"87098",2,3,2,0,1,1,1,0,0,2,1,2,0,3,4,5,1,5,5,4,0,0,6,2
"800082",3,2,1,2,1,1,3,4,4,2,2,6,2,1,0,0,0,1,2,4,3,0,2,2
"827497",10,0,0,4,3,6,1,4,3,10,47,6,0,1,0,0,0,6,2,2,0,0,0,1
"564348",4,0,1,1,0,3,0,1,0,3,0,0,0,3,2,0,0,0,2,2,2,0,1,1
"583766",2,3,1,1,3,4,3,2,2,1,6,5,3,7,6,2,0,1,2,7,11,1,4,1
"1138519",3,3,0,2,1,0,3,4,5,1,6,4,0,1,2,2,0,0,3,1,1,0,2,5
"275303",1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,5,4,1,1,1,0,1,1
"676066",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136777",1,1,0,3,6,0,1,3,1,2,2,0,6,2,1,0,0,0,2,3,1,0,1,2
"837069",9,8,17,6,7,2,0,1,4,4,3,1,1,1,2,7,9,3,2,3,0,1,4,2
"4458585",1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"333628",7,5,3,1,5,1,1,3,0,1,1,1,1,1,3,6,4,4,1,1,3,0,1,0
"137794",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12898",1,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"1115272",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175954",3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1
"848084",7,2,3,0,0,0,3,3,2,0,0,0,6,2,2,4,1,2,0,2,0,4,2,0
"151320",2,5,14,25,12,14,17,15,18,9,12,67,18,18,22,65,81,87,5,17,11,9,28,23
"872884",4,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1044235",10,12,0,2,3,1,4,4,7,123,46,3,4,5,2,2,0,0,2,5,2,1,0,2
"733758",1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,2,0
"279358",10,14,3,6,3,4,0,3,2,19,25,1,2,4,4,0,0,0,1,3,3,2,0,0
"553551",2,4,1,0,0,0,1,2,0,1,4,1,0,0,0,0,0,0,1,0,1,0,2,2
"580850",13,8,8,1,0,4,6,4,2,4,4,10,10,4,9,3,2,3,3,2,2,3,5,3
"56625",1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"311279",1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,4,1,4,1,1,0,0,1,0
"809814",1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"12666",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"965370",2,0,1,1,4,1,2,1,5,4,3,3,1,3,2,0,1,1,6,3,1,0,1,2
"1115906",1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"369953",1,0,0,0,1,0,2,5,0,0,2,0,0,1,4,0,0,0,5,13,11,0,0,0
"424352",1,0,1,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0
"500165",2,1,0,0,0,0,0,0,0,5,5,1,0,2,1,0,0,0,0,2,0,0,0,0
